Actual,Predicted,Id,Labels
146,32,299,146
192,192,300,192
168,168,301,168
184,106,302,184
85,85,303,85
67,67,304,67
101,180,305,101
82,138,306,82
35,78,307,35
138,138,308,138
95,37,309,95
37,37,310,37
126,138,311,126
47,47,312,47
60,14,313,60
118,27,314,118
123,123,315,123
57,60,316,57
111,111,317,111
49,148,318,49
62,62,319,62
109,17,320,109
80,80,321,80
158,158,322,158
49,49,323,49
47,47,324,47
92,92,325,92
81,47,326,81
125,46,327,125
38,38,328,38
57,62,329,57
112,112,330,112
50,50,331,50
154,154,332,154
160,52,333,160
57,57,334,57
49,49,335,49
123,138,336,123
12,85,337,12
119,157,338,119
170,170,339,170
192,192,340,192
55,55,341,55
48,50,342,48
33,33,343,33
57,57,344,57
195,114,345,195
145,67,346,145
145,145,347,145
118,138,348,118
176,138,349,176
143,143,350,143
33,33,351,33
23,23,352,23
49,49,353,49
49,49,354,49
51,51,355,51
93,78,356,93
126,123,357,126
165,165,358,165
107,37,359,107
103,103,360,103
51,51,361,51
11,11,362,11
16,121,363,16
116,116,364,116
5,5,365,5
154,167,366,154
123,123,367,123
49,49,368,49
33,123,369,33
91,91,370,91
164,167,371,164
71,35,372,71
85,85,373,85
89,89,374,89
48,50,375,48
180,180,376,180
110,110,377,110
77,77,378,77
71,142,379,71
191,148,380,191
14,14,381,14
99,99,382,99
106,106,383,106
14,14,384,14
183,129,385,183
151,130,386,151
33,33,387,33
172,172,388,172
65,65,389,65
139,139,390,139
103,103,391,103
174,75,392,174
159,32,393,159
183,139,394,183
100,100,395,100
60,67,396,60
49,26,397,49
114,114,398,114
152,152,399,152
85,85,400,85
7,62,401,7
80,80,402,80
193,24,403,193
172,172,404,172
95,54,405,95
123,138,406,123
167,167,407,167
124,1,408,124
88,88,409,88
56,100,410,56
177,57,411,177
9,138,412,9
52,39,413,52
143,138,414,143
7,153,415,7
78,78,416,78
116,116,417,116
188,26,418,188
135,135,419,135
167,92,420,167
83,83,421,83
196,64,422,196
39,39,423,39
181,0,424,181
98,98,425,98
106,106,426,106
50,50,427,50
50,50,428,50
134,110,429,134
42,42,430,42
24,24,431,24
196,196,432,196
115,138,433,115
3,3,434,3
27,9,435,27
8,3,436,8
140,8,437,140
14,49,438,14
49,14,439,49
157,157,440,157
145,145,441,145
74,41,442,74
14,14,443,14
86,42,444,86
174,33,445,174
57,57,446,57
161,27,447,161
124,124,448,124
187,78,449,187
187,124,450,187
70,17,451,70
186,60,452,186
160,47,453,160
33,123,454,33
37,37,455,37
122,122,456,122
97,103,457,97
103,91,458,103
145,145,459,145
165,165,460,165
33,33,461,33
100,100,462,100
78,62,463,78
91,91,464,91
185,57,465,185
189,33,466,189
76,17,467,76
55,55,468,55
106,106,469,106
137,11,470,137
197,148,471,197
78,80,472,78
194,106,473,194
166,166,474,166
