Actual,Predicted,Id,Labels
145,145,213,145
164,26,214,164
63,63,215,63
144,144,216,144
181,181,217,181
14,14,218,14
86,70,219,86
83,58,220,83
95,51,221,95
63,63,222,63
130,8,223,130
171,123,224,171
81,27,225,81
59,123,226,59
182,39,227,182
178,33,228,178
179,33,229,179
115,115,230,115
46,46,231,46
116,116,232,116
32,77,233,32
54,80,234,54
98,42,235,98
88,106,236,88
175,175,237,175
9,9,238,9
179,19,239,179
117,131,240,117
63,63,241,63
82,82,242,82
178,62,243,178
115,115,244,115
85,85,245,85
121,3,246,121
170,56,247,170
85,85,248,85
106,106,249,106
174,3,250,174
53,23,251,53
31,0,252,31
0,3,253,0
147,196,254,147
14,14,255,14
106,106,256,106
67,60,257,67
175,175,258,175
77,26,259,77
75,134,260,75
105,88,261,105
106,106,262,106
127,127,263,127
109,60,264,109
88,88,265,88
135,112,266,135
57,33,267,57
101,37,268,101
147,148,269,147
175,138,270,175
100,100,271,100
109,109,272,109
112,62,273,112
108,108,274,108
100,100,275,100
100,100,276,100
85,85,277,85
135,135,278,135
155,11,279,155
56,8,280,56
49,49,281,49
9,9,282,9
187,39,283,187
175,175,284,175
3,3,285,3
180,112,286,180
49,49,287,49
49,49,288,49
9,134,289,9
50,50,290,50
73,192,291,73
106,106,292,106
106,106,293,106
140,3,294,140
23,23,295,23
60,41,296,60
57,51,297,57
42,42,298,42
119,119,299,119
36,36,300,36
134,53,301,134
85,85,302,85
133,133,303,133
133,133,304,133
190,80,305,190
168,104,306,168
63,106,307,63
146,146,308,146
57,154,309,57
51,51,310,51
91,103,311,91
60,103,312,60
88,88,313,88
33,123,314,33
145,145,315,145
34,34,316,34
192,192,317,192
123,123,318,123
37,37,319,37
3,3,320,3
133,133,321,133
52,85,322,52
165,165,323,165
26,26,324,26
56,8,325,56
80,24,326,80
165,165,327,165
195,4,328,195
51,80,329,51
64,64,330,64
156,114,331,156
57,26,332,57
154,57,333,154
3,3,334,3
155,11,335,155
49,80,336,49
32,131,337,32
33,9,338,33
166,166,339,166
183,139,340,183
167,167,341,167
12,30,342,12
166,37,343,166
162,60,344,162
104,104,345,104
41,41,346,41
127,127,347,127
63,63,348,63
63,63,349,63
62,52,350,62
110,110,351,110
50,154,352,50
85,85,353,85
192,192,354,192
186,186,355,186
85,85,356,85
118,104,357,118
84,84,358,84
85,85,359,85
49,49,360,49
88,88,361,88
90,90,362,90
117,26,363,117
88,175,364,88
47,47,365,47
103,103,366,103
126,3,367,126
49,49,368,49
148,14,369,148
123,123,370,123
49,49,371,49
65,65,372,65
5,5,373,5
39,39,374,39
125,125,375,125
73,37,376,73
34,34,377,34
5,5,378,5
104,33,379,104
41,41,380,41
123,123,381,123
80,60,382,80
150,119,383,150
194,106,384,194
13,51,385,13
47,47,386,47
153,153,387,153
34,34,388,34
110,27,389,110
49,49,390,49
55,55,391,55
172,172,392,172
173,41,393,173
62,62,394,62
76,54,395,76
49,49,396,49
44,44,397,44
41,41,398,41
145,145,399,145
129,129,400,129
158,158,401,158
80,80,402,80
177,177,403,177
189,34,404,189
3,110,405,3
7,3,406,7
154,48,407,154
2,192,408,2
168,175,409,168
130,130,410,130
92,57,411,92
138,114,412,138
14,14,413,14
197,197,414,197
83,83,415,83
151,85,416,151
196,196,417,196
185,35,418,185
57,57,419,57
197,33,420,197
110,47,421,110
192,192,422,192
49,49,423,49
52,175,424,52
78,80,425,78
186,67,426,186
23,23,427,23
49,49,428,49
151,9,429,151
128,34,430,128
70,46,431,70
15,135,432,15
14,14,433,14
49,60,434,49
139,139,435,139
53,53,436,53
154,154,437,154
51,33,438,51
57,103,439,57
39,170,440,39
184,184,441,184
48,50,442,48
6,17,443,6
193,106,444,193
158,158,445,158
110,170,446,110
188,87,447,188
99,99,448,99
33,33,449,33
95,3,450,95
142,142,451,142
191,94,452,191
14,14,453,14
80,24,454,80
107,107,455,107
49,127,456,49
57,57,457,57
172,172,458,172
34,34,459,34
93,24,460,93
167,77,461,167
48,50,462,48
69,49,463,69
47,47,464,47
134,110,465,134
57,57,466,57
13,13,467,13
87,87,468,87
106,39,469,106
72,72,470,72
57,57,471,57
99,99,472,99
126,8,473,126
161,126,474,161
172,172,475,172
