Actual,Predicted,Id,Labels
178,0,203,178
106,106,204,106
169,169,205,169
177,42,206,177
145,145,207,145
171,171,208,171
104,176,209,104
33,33,210,33
162,162,211,162
69,69,212,69
49,49,213,49
179,179,214,179
165,165,215,165
107,107,216,107
135,135,217,135
71,32,218,71
3,3,219,3
82,82,220,82
141,42,221,141
70,90,222,70
93,3,223,93
171,171,224,171
104,104,225,104
178,178,226,178
40,40,227,40
64,64,228,64
120,120,229,120
136,136,230,136
88,88,231,88
63,63,232,63
182,182,233,182
65,65,234,65
9,9,235,9
175,175,236,175
3,3,237,3
140,3,238,140
2,90,239,2
170,170,240,170
175,175,241,175
49,49,242,49
62,62,243,62
133,133,244,133
133,133,245,133
80,49,246,80
80,160,247,80
3,3,248,3
57,114,249,57
103,103,250,103
140,123,251,140
186,186,252,186
168,168,253,168
9,9,254,9
151,151,255,151
57,80,256,57
98,98,257,98
117,43,258,117
109,109,259,109
155,155,260,155
100,100,261,100
44,44,262,44
148,148,263,148
188,188,264,188
172,172,265,172
87,87,266,87
129,31,267,129
50,154,268,50
63,63,269,63
106,106,270,106
137,55,271,137
62,62,272,62
157,157,273,157
175,123,274,175
108,142,275,108
48,50,276,48
84,84,277,84
158,49,278,158
75,75,279,75
90,90,280,90
34,34,281,34
118,85,282,118
39,39,283,39
61,61,284,61
172,172,285,172
60,127,286,60
3,3,287,3
50,48,288,50
124,154,289,124
124,133,290,124
23,23,291,23
124,63,292,124
85,85,293,85
130,130,294,130
85,85,295,85
166,166,296,166
80,3,297,80
3,3,298,3
63,63,299,63
85,85,300,85
109,109,301,109
57,57,302,57
183,129,303,183
55,55,304,55
106,106,305,106
17,80,306,17
85,85,307,85
95,95,308,95
13,13,309,13
100,100,310,100
34,34,311,34
55,55,312,55
51,51,313,51
57,80,314,57
159,98,315,159
52,52,316,52
138,3,317,138
92,60,318,92
156,99,319,156
26,26,320,26
187,110,321,187
145,145,322,145
142,142,323,142
37,37,324,37
33,14,325,33
134,110,326,134
23,23,327,23
192,192,328,192
123,20,329,123
164,164,330,164
167,167,331,167
57,57,332,57
170,54,333,170
50,154,334,50
129,129,335,129
123,20,336,123
49,49,337,49
103,103,338,103
62,62,339,62
91,91,340,91
145,145,341,145
33,33,342,33
126,126,343,126
3,3,344,3
54,54,345,54
63,63,346,63
154,54,347,154
149,135,348,149
88,88,349,88
57,159,350,57
143,143,351,143
139,139,352,139
190,127,353,190
24,170,354,24
57,69,355,57
78,78,356,78
41,41,357,41
115,115,358,115
49,49,359,49
192,192,360,192
12,12,361,12
195,195,362,195
127,127,363,127
103,80,364,103
122,122,365,122
125,125,366,125
167,167,367,167
43,77,368,43
47,47,369,47
14,148,370,14
85,85,371,85
121,121,372,121
145,145,373,145
180,180,374,180
49,49,375,49
127,127,376,127
57,54,377,57
49,49,378,49
83,83,379,83
68,68,380,68
9,9,381,9
196,135,382,196
172,172,383,172
163,172,384,163
33,123,385,33
197,197,386,197
116,116,387,116
85,85,388,85
88,88,389,88
42,42,390,42
0,0,391,0
111,111,392,111
110,110,393,110
89,89,394,89
97,97,395,97
7,110,396,7
52,140,397,52
172,172,398,172
128,112,399,128
154,154,400,154
191,36,401,191
152,152,402,152
194,106,403,194
57,57,404,57
37,37,405,37
143,138,406,143
31,132,407,31
80,0,408,80
111,111,409,111
88,88,410,88
180,180,411,180
9,171,412,9
196,62,413,196
153,153,414,153
39,39,415,39
14,14,416,14
86,82,417,86
7,39,418,7
189,189,419,189
49,49,420,49
54,54,421,54
9,9,422,9
193,62,423,193
185,196,424,185
55,55,425,55
100,100,426,100
184,184,427,184
57,57,428,57
106,194,429,106
49,49,430,49
49,49,431,49
85,85,432,85
56,47,433,56
49,49,434,49
131,131,435,131
49,49,436,49
106,106,437,106
121,121,438,121
106,106,439,106
95,3,440,95
167,167,441,167
110,27,442,110
33,121,443,33
51,51,444,51
48,50,445,48
60,57,446,60
78,135,447,78
150,0,448,150
91,91,449,91
71,49,450,71
49,49,451,49
174,140,452,174
14,14,453,14
71,80,454,71
49,49,455,49
93,93,456,93
160,160,457,160
60,3,458,60
80,62,459,80
91,97,460,91
160,140,461,160
158,158,462,158
144,144,463,144
186,186,464,186
161,161,465,161
66,166,466,66
157,24,467,157
57,0,468,57
4,4,469,4
139,139,470,139
130,130,471,130
106,106,472,106
16,85,473,16
25,77,474,25
