Actual,Predicted,Id,Labels
145,145,213,145
164,164,214,164
63,63,215,63
144,144,216,144
181,181,217,181
14,14,218,14
86,110,219,86
83,83,220,83
95,95,221,95
63,63,222,63
130,130,223,130
171,171,224,171
81,81,225,81
59,119,226,59
182,182,227,182
178,114,228,178
179,106,229,179
115,115,230,115
46,46,231,46
116,116,232,116
32,26,233,32
54,54,234,54
98,57,235,98
88,106,236,88
175,175,237,175
9,9,238,9
179,57,239,179
117,186,240,117
63,63,241,63
82,82,242,82
178,178,243,178
115,126,244,115
85,85,245,85
121,121,246,121
170,56,247,170
85,85,248,85
106,106,249,106
174,174,250,174
53,94,251,53
31,0,252,31
0,37,253,0
147,147,254,147
14,14,255,14
106,106,256,106
67,67,257,67
175,175,258,175
77,46,259,77
75,75,260,75
105,37,261,105
106,106,262,106
127,127,263,127
109,31,264,109
88,88,265,88
135,135,266,135
57,33,267,57
101,101,268,101
147,62,269,147
175,175,270,175
100,100,271,100
109,109,272,109
112,35,273,112
108,108,274,108
100,100,275,100
100,100,276,100
85,85,277,85
135,135,278,135
155,155,279,155
56,61,280,56
49,49,281,49
9,9,282,9
187,96,283,187
175,175,284,175
3,126,285,3
180,180,286,180
49,33,287,49
49,49,288,49
9,118,289,9
50,48,290,50
73,124,291,73
106,106,292,106
106,106,293,106
140,3,294,140
23,23,295,23
60,60,296,60
57,62,297,57
42,42,298,42
119,179,299,119
36,36,300,36
134,152,301,134
85,85,302,85
133,133,303,133
133,133,304,133
190,41,305,190
168,168,306,168
63,106,307,63
146,146,308,146
57,154,309,57
51,51,310,51
91,91,311,91
60,60,312,60
88,88,313,88
33,126,314,33
145,145,315,145
34,34,316,34
192,192,317,192
123,123,318,123
37,37,319,37
3,3,320,3
133,133,321,133
52,75,322,52
165,165,323,165
26,26,324,26
56,79,325,56
80,57,326,80
165,165,327,165
195,195,328,195
51,52,329,51
64,64,330,64
156,9,331,156
57,109,332,57
154,57,333,154
3,16,334,3
155,155,335,155
49,119,336,49
32,159,337,32
33,171,338,33
166,166,339,166
183,31,340,183
167,167,341,167
12,12,342,12
166,54,343,166
162,162,344,162
104,104,345,104
41,41,346,41
127,127,347,127
63,63,348,63
63,63,349,63
62,62,350,62
110,138,351,110
50,50,352,50
85,85,353,85
192,192,354,192
186,186,355,186
85,85,356,85
118,118,357,118
84,84,358,84
85,85,359,85
49,49,360,49
88,88,361,88
90,90,362,90
117,46,363,117
88,88,364,88
47,47,365,47
103,103,366,103
126,138,367,126
49,49,368,49
148,14,369,148
123,176,370,123
49,49,371,49
65,65,372,65
5,5,373,5
39,39,374,39
125,125,375,125
73,158,376,73
34,34,377,34
5,9,378,5
104,123,379,104
41,41,380,41
123,123,381,123
80,119,382,80
150,119,383,150
194,106,384,194
13,91,385,13
47,47,386,47
153,153,387,153
34,34,388,34
110,30,389,110
49,49,390,49
55,55,391,55
172,172,392,172
173,173,393,173
62,62,394,62
76,85,395,76
49,49,396,49
44,44,397,44
41,41,398,41
145,145,399,145
129,129,400,129
158,158,401,158
80,80,402,80
177,177,403,177
189,123,404,189
3,110,405,3
7,7,406,7
154,48,407,154
2,109,408,2
168,140,409,168
130,130,410,130
92,117,411,92
138,138,412,138
14,14,413,14
197,197,414,197
83,83,415,83
151,85,416,151
196,196,417,196
185,62,418,185
57,57,419,57
197,33,420,197
110,110,421,110
192,192,422,192
49,49,423,49
52,52,424,52
78,74,425,78
186,67,426,186
23,23,427,23
49,49,428,49
151,5,429,151
128,128,430,128
70,98,431,70
15,128,432,15
14,14,433,14
49,49,434,49
139,103,435,139
53,53,436,53
154,154,437,154
51,24,438,51
57,60,439,57
39,110,440,39
184,184,441,184
48,50,442,48
6,69,443,6
193,106,444,193
158,158,445,158
110,110,446,110
188,188,447,188
99,99,448,99
33,33,449,33
95,95,450,95
142,142,451,142
191,191,452,191
14,14,453,14
80,80,454,80
107,107,455,107
49,49,456,49
57,57,457,57
172,172,458,172
34,34,459,34
93,93,460,93
167,167,461,167
48,48,462,48
69,69,463,69
47,47,464,47
134,110,465,134
57,57,466,57
13,13,467,13
87,87,468,87
106,106,469,106
72,72,470,72
57,57,471,57
99,99,472,99
126,16,473,126
161,138,474,161
172,172,475,172
