Actual,Predicted,Id,Labels
48,50,447,48
107,37,448,107
33,106,449,33
100,100,450,100
160,160,451,160
188,188,452,188
154,48,453,154
39,196,454,39
185,80,455,185
145,145,456,145
28,166,457,28
5,5,458,5
97,55,459,97
172,172,460,172
57,17,461,57
106,106,462,106
33,182,463,33
49,49,464,49
148,14,465,148
92,92,466,92
9,118,467,9
57,57,468,57
153,153,469,153
95,95,470,95
9,9,471,9
57,57,472,57
127,127,473,127
58,58,474,58
