Actual,Predicted,Id,Labels
54,54,207,54
88,123,208,88
69,69,209,69
178,123,210,178
63,63,211,63
106,106,212,106
49,49,213,49
163,178,214,163
178,178,215,178
49,49,216,49
63,63,217,63
31,139,218,31
88,106,219,88
33,57,220,33
3,3,221,3
184,96,222,184
121,3,223,121
12,195,224,12
165,165,225,165
80,49,226,80
57,54,227,57
60,57,228,60
147,147,229,147
57,57,230,57
133,133,231,133
145,145,232,145
140,85,233,140
160,114,234,160
36,36,235,36
159,166,236,159
139,139,237,139
109,109,238,109
47,47,239,47
32,139,240,32
57,98,241,57
16,138,242,16
117,71,243,117
175,33,244,175
62,62,245,62
156,175,246,156
106,106,247,106
153,153,248,153
93,57,249,93
34,34,250,34
125,3,251,125
89,85,252,89
106,106,253,106
26,26,254,26
155,94,255,155
155,175,256,155
49,49,257,49
50,154,258,50
161,161,259,161
85,85,260,85
175,175,261,175
85,85,262,85
135,135,263,135
175,175,264,175
101,180,265,101
85,85,266,85
106,106,267,106
18,123,268,18
3,3,269,3
36,36,270,36
2,77,271,2
44,44,272,44
133,133,273,133
191,60,274,191
108,124,275,108
133,133,276,133
63,63,277,63
133,133,278,133
78,59,279,78
56,47,280,56
57,167,281,57
57,63,282,57
67,67,283,67
5,5,284,5
28,17,285,28
188,166,286,188
51,0,287,51
154,26,288,154
127,127,289,127
100,100,290,100
55,55,291,55
60,94,292,60
3,3,293,3
9,9,294,9
123,126,295,123
48,50,296,48
41,41,297,41
103,103,298,103
164,42,299,164
187,110,300,187
38,145,301,38
79,3,302,79
165,165,303,165
139,188,304,139
60,148,305,60
57,57,306,57
192,192,307,192
80,0,308,80
126,3,309,126
9,9,310,9
35,78,311,35
66,166,312,66
174,33,313,174
95,54,314,95
57,127,315,57
48,50,316,48
29,14,317,29
57,94,318,57
49,49,319,49
51,23,320,51
14,14,321,14
2,77,322,2
90,90,323,90
49,49,324,49
23,23,325,23
138,165,326,138
138,138,327,138
116,116,328,116
47,47,329,47
127,127,330,127
190,33,331,190
154,50,332,154
28,28,333,28
34,47,334,34
34,123,335,34
34,62,336,34
46,77,337,46
71,119,338,71
50,154,339,50
129,139,340,129
143,143,341,143
67,103,342,67
51,51,343,51
70,80,344,70
148,148,345,148
192,192,346,192
128,3,347,128
33,33,348,33
180,180,349,180
80,166,350,80
158,158,351,158
140,9,352,140
137,53,353,137
166,166,354,166
119,80,355,119
57,179,356,57
162,51,357,162
154,50,358,154
172,172,359,172
142,124,360,142
49,14,361,49
114,110,362,114
85,85,363,85
186,186,364,186
196,196,365,196
49,49,366,49
14,14,367,14
177,177,368,177
88,88,369,88
51,55,370,51
145,103,371,145
152,152,372,152
109,26,373,109
11,11,374,11
105,54,375,105
145,55,376,145
33,106,377,33
57,57,378,57
3,3,379,3
14,14,380,14
99,99,381,99
196,196,382,196
13,91,383,13
195,195,384,195
82,3,385,82
106,33,386,106
65,65,387,65
41,41,388,41
80,109,389,80
44,44,390,44
106,106,391,106
181,62,392,181
50,50,393,50
98,48,394,98
87,87,395,87
78,3,396,78
57,112,397,57
7,148,398,7
109,26,399,109
193,193,400,193
57,60,401,57
58,58,402,58
197,197,403,197
65,65,404,65
110,110,405,110
110,110,406,110
57,6,407,57
81,8,408,81
149,149,409,149
194,63,410,194
112,60,411,112
141,42,412,141
94,94,413,94
49,49,414,49
80,191,415,80
60,148,416,60
152,152,417,152
186,186,418,186
100,100,419,100
176,176,420,176
9,9,421,9
189,143,422,189
103,103,423,103
49,49,424,49
33,175,425,33
33,33,426,33
4,4,427,4
39,106,428,39
124,39,429,124
111,111,430,111
49,49,431,49
14,54,432,14
14,14,433,14
57,57,434,57
103,103,435,103
49,49,436,49
66,166,437,66
104,104,438,104
136,165,439,136
27,114,440,27
31,90,441,31
123,123,442,123
116,116,443,116
85,85,444,85
148,148,445,148
42,85,446,42
111,111,447,111
41,41,448,41
131,35,449,131
48,54,450,48
83,83,451,83
95,3,452,95
143,143,453,143
183,139,454,183
14,14,455,14
167,71,456,167
172,172,457,172
160,123,458,160
173,132,459,173
145,145,460,145
95,73,461,95
104,104,462,104
43,77,463,43
73,80,464,73
173,173,465,173
106,106,466,106
77,127,467,77
97,84,468,97
37,37,469,37
185,110,470,185
157,157,471,157
167,167,472,167
49,49,473,49
55,55,474,55
