Actual,Predicted,Id,Labels
48,50,447,48
107,37,448,107
33,170,449,33
100,100,450,100
160,148,451,160
188,109,452,188
154,154,453,154
39,39,454,39
185,80,455,185
145,145,456,145
28,95,457,28
5,5,458,5
97,103,459,97
172,172,460,172
57,154,461,57
106,106,462,106
33,182,463,33
49,49,464,49
148,14,465,148
92,167,466,92
9,110,467,9
57,34,468,57
153,153,469,153
95,71,470,95
9,9,471,9
57,57,472,57
127,127,473,127
58,58,474,58
