Actual,Predicted,Id,Labels
167,167,202,167
145,57,203,145
120,120,204,120
49,49,205,49
179,135,206,179
179,179,207,179
5,5,208,5
32,95,209,32
119,119,210,119
79,134,211,79
16,88,212,16
41,41,213,41
60,67,214,60
52,171,215,52
88,88,216,88
135,135,217,135
23,23,218,23
48,50,219,48
20,114,220,20
49,49,221,49
171,123,222,171
178,178,223,178
178,178,224,178
59,35,225,59
63,63,226,63
63,63,227,63
17,54,228,17
150,51,229,150
85,123,230,85
85,85,231,85
133,133,232,133
3,3,233,3
106,106,234,106
175,175,235,175
164,109,236,164
69,98,237,69
42,42,238,42
183,139,239,183
32,2,240,32
147,147,241,147
2,26,242,2
140,44,243,140
175,175,244,175
55,55,245,55
161,115,246,161
9,9,247,9
62,62,248,62
106,106,249,106
175,175,250,175
57,3,251,57
37,37,252,37
138,138,253,138
145,145,254,145
9,9,255,9
147,9,256,147
100,100,257,100
62,0,258,62
42,42,259,42
49,49,260,49
85,85,261,85
188,139,262,188
87,87,263,87
57,49,264,57
175,175,265,175
3,3,266,3
3,3,267,3
3,3,268,3
85,85,269,85
153,145,270,153
109,37,271,109
154,50,272,154
61,8,273,61
117,77,274,117
80,167,275,80
106,106,276,106
62,62,277,62
35,35,278,35
92,167,279,92
138,138,280,138
48,154,281,48
63,63,282,63
128,62,283,128
36,36,284,36
59,35,285,59
27,27,286,27
67,67,287,67
36,36,288,36
77,167,289,77
191,191,290,191
133,133,291,133
106,1,292,106
12,138,293,12
38,38,294,38
135,135,295,135
159,166,296,159
98,26,297,98
36,36,298,36
30,30,299,30
50,50,300,50
41,41,301,41
46,46,302,46
60,60,303,60
57,57,304,57
78,78,305,78
73,121,306,73
40,40,307,40
112,135,308,112
109,109,309,109
166,95,310,166
91,91,311,91
103,103,312,103
92,92,313,92
95,33,314,95
85,85,315,85
194,63,316,194
109,57,317,109
127,127,318,127
57,50,319,57
110,187,320,110
187,137,321,187
83,39,322,83
57,167,323,57
54,3,324,54
145,145,325,145
85,83,326,85
51,26,327,51
104,104,328,104
192,192,329,192
160,9,330,160
148,148,331,148
126,3,332,126
151,83,333,151
161,138,334,161
65,65,335,65
158,158,336,158
57,57,337,57
104,104,338,104
49,49,339,49
89,89,340,89
176,176,341,176
63,63,342,63
63,63,343,63
174,3,344,174
170,170,345,170
170,170,346,170
139,139,347,139
63,63,348,63
192,192,349,192
33,123,350,33
115,175,351,115
82,85,352,82
134,138,353,134
76,57,354,76
192,192,355,192
35,35,356,35
131,154,357,131
51,54,358,51
152,51,359,152
112,112,360,112
50,50,361,50
33,33,362,33
184,33,363,184
116,116,364,116
34,57,365,34
162,162,366,162
47,47,367,47
64,64,368,64
63,63,369,63
50,50,370,50
9,9,371,9
24,0,372,24
136,85,373,136
123,123,374,123
4,195,375,4
180,180,376,180
57,57,377,57
68,68,378,68
140,34,379,140
88,88,380,88
159,167,381,159
166,37,382,166
57,57,383,57
197,197,384,197
51,50,385,51
108,48,386,108
190,80,387,190
9,29,388,9
110,3,389,110
114,110,390,114
57,57,391,57
197,33,392,197
88,88,393,88
49,49,394,49
28,124,395,28
74,87,396,74
126,123,397,126
173,173,398,173
49,49,399,49
14,14,400,14
149,0,401,149
5,5,402,5
165,151,403,165
196,196,404,196
195,195,405,195
85,85,406,85
134,136,407,134
52,41,408,52
189,123,409,189
110,138,410,110
88,88,411,88
7,197,412,7
15,87,413,15
100,100,414,100
129,31,415,129
47,47,416,47
123,126,417,123
5,5,418,5
12,121,419,12
49,49,420,49
142,142,421,142
186,186,422,186
193,106,423,193
127,127,424,127
186,67,425,186
49,49,426,49
86,167,427,86
121,3,428,121
34,34,429,34
106,106,430,106
95,127,431,95
66,154,432,66
41,3,433,41
3,95,434,3
125,46,435,125
172,172,436,172
106,106,437,106
91,91,438,91
3,3,439,3
144,175,440,144
106,106,441,106
167,167,442,167
152,152,443,152
111,111,444,111
131,110,445,131
80,17,446,80
130,130,447,130
100,100,448,100
57,127,449,57
49,49,450,49
49,49,451,49
14,14,452,14
80,0,453,80
172,172,454,172
34,34,455,34
57,57,456,57
172,172,457,172
154,154,458,154
121,3,459,121
141,42,460,141
78,78,461,78
99,99,462,99
33,175,463,33
72,96,464,72
158,158,465,158
91,71,466,91
33,33,467,33
85,85,468,85
103,103,469,103
123,123,470,123
185,39,471,185
139,139,472,139
57,57,473,57
143,143,474,143
130,130,475,130
