Actual,Predicted,Id,Labels
172,172,405,172
186,139,406,186
80,0,407,80
95,49,408,95
85,85,409,85
49,49,410,49
100,47,411,100
110,33,412,110
143,143,413,143
57,119,414,57
167,127,415,167
14,14,416,14
71,119,417,71
56,47,418,56
172,172,419,172
60,41,420,60
106,106,421,106
196,157,422,196
57,78,423,57
162,145,424,162
35,35,425,35
27,170,426,27
172,172,427,172
57,51,428,57
184,184,429,184
117,145,430,117
172,172,431,172
62,33,432,62
21,148,433,21
159,87,434,159
51,3,435,51
83,85,436,83
110,47,437,110
88,88,438,88
48,48,439,48
23,23,440,23
130,130,441,130
109,124,442,109
110,33,443,110
174,75,444,174
91,55,445,91
49,49,446,49
124,33,447,124
152,152,448,152
49,49,449,49
104,143,450,104
180,62,451,180
191,80,452,191
194,106,453,194
4,65,454,4
166,37,455,166
160,47,456,160
127,127,457,127
167,26,458,167
33,33,459,33
164,127,460,164
23,23,461,23
49,49,462,49
144,29,463,144
57,50,464,57
138,138,465,138
81,158,466,81
57,135,467,57
78,78,468,78
5,5,469,5
139,67,470,139
154,95,471,154
100,100,472,100
49,49,473,49
88,88,474,88
39,39,475,39
