Actual,Predicted,Id,Labels
48,154,447,48
107,37,448,107
33,33,449,33
100,100,450,100
160,33,451,160
188,127,452,188
154,37,453,154
39,39,454,39
185,57,455,185
145,145,456,145
28,37,457,28
5,5,458,5
97,55,459,97
172,172,460,172
57,54,461,57
106,106,462,106
33,39,463,33
49,77,464,49
148,14,465,148
92,167,466,92
9,123,467,9
57,24,468,57
153,153,469,153
95,71,470,95
9,9,471,9
57,57,472,57
127,167,473,127
58,130,474,58
